Main_Group_No,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,55,84,85
36,16.138683,-3.766697,-27.292559,-8.706099,211.37576,206.72667,249.12991,266.2415,79.146774,40.252415,54.076077,108.5743,-30.94468,35.83663,-2.3051498,91.85012,290.06616,57.74482,98.48456,64.77479,0.47071797,-27.244932,-47.578655,-22.87961,9.71961,61.836784,35.052193,49.014343,-23.679668,19.546564,191.28271,56.241814,40.15278,-6.488242,27.284988,0.0,-32.13649,30.029324,19.432327,46.625027,213.20396,-53.556053,15.113005,-4.3300333,-13.885802,156.63553,54.261395,-23.61462,-12.778112,-11.340333,63.69528,133.1113,35.931477,105.80292
37,57.902634,62.307667,17.155489,26.326233,717.65405,698.15356,1028.8306,1108.4037,355.60272,523.6252,207.03967,323.20044,208.6809,285.62726,211.97006,203.053,745.3973,229.44139,470.7747,406.09564,155.40697,116.99319,30.27769,31.248638,79.14063,371.94492,439.4664,132.3947,88.101746,212.61679,680.8817,278.5542,296.0961,180.75768,212.39941,233.005,0.0,73.98096,196.74767,37.24398,432.29333,-289.8285,18.47558,155.0333,41.954384,623.9219,263.2814,144.3971,65.46948,79.31405,340.47992,567.42883,250.48805,474.34573
38,-11.4008665,-40.400436,-64.980675,-42.377907,206.56018,150.45041,286.91974,159.7749,118.52212,203.96667,69.96125,135.32831,39.803497,94.04327,161.63763,165.21158,360.0451,39.50154,147.51253,-28.898964,-34.07801,-53.671383,-105.78154,-71.91882,-57.30635,62.681637,62.29011,-54.941135,-46.32808,26.020702,250.89514,0.988194,-23.80796,-9.106578,126.28523,14.253967,-110.56134,0.0,85.20417,-51.628616,159.9994,-93.910965,2.4873874,57.534313,-90.74276,279.6783,109.23496,57.930473,19.279104,-32.672752,96.59177,213.96127,85.971535,114.8809
39,23.357822,-8.16753,-29.589565,-17.49497,-40.678337,-124.388824,-105.22622,-313.35596,-13.708139,-10.682919,28.912203,102.89787,-75.192314,-30.000523,86.44662,152.62144,93.516685,-59.911076,42.16844,-267.9279,-39.38922,-53.49923,-80.33971,-41.428932,-10.299929,-19.918251,-70.59203,0.72830534,-14.962496,-45.24852,23.13195,27.106512,-36.26102,-35.72552,29.084532,-44.124065,-26.763697,31.45081,0.0,-12.331068,40.07129,13.823494,-6.0088587,-12.763356,-134.40994,110.206665,-42.236805,-9.970313,-17.812275,-38.73694,-7.563446,22.10154,-23.373396,-37.33787
40,95.87346,116.90297,112.70621,73.50257,1038.4952,1020.8125,1465.5676,1832.1279,431.3808,572.9237,313.4483,555.2269,173.48477,336.46176,112.13302,285.51733,964.1464,330.94022,733.4924,620.7523,333.16287,290.37912,190.68826,120.12549,232.33415,671.3845,686.01355,306.64572,285.31912,320.36316,963.80096,605.6612,666.6139,316.83475,177.64793,377.65506,205.03897,112.36649,288.04587,0.0,660.4042,-397.62256,76.46751,157.89839,60.573204,844.27545,265.12805,118.93182,34.062706,167.51526,521.53796,757.65234,327.01697,763.55786
41,288.96945,238.38971,88.10388,236.1627,267.2779,321.0445,342.7747,-33.579716,27.059872,122.408936,-57.464943,-113.996155,-51.218605,20.755741,73.08749,-21.59985,214.64642,8.095621,16.682531,226.12439,14.657343,-60.849213,6.936712,182.32063,347.86133,-80.60593,91.405174,574.5003,-3.7376242,-21.23285,141.62463,245.35623,0.98669016,-24.937832,42.877968,67.69771,8.8063135,170.78625,-145.32048,7.722116,0.0,10.335641,-93.28169,31.401098,205.46187,75.31147,93.18129,6.9554434,40.535667,90.51146,-25.649424,74.53688,-72.87706,-231.37729
42,30.17052,13.864213,25.904997,37.516197,299.69965,312.9581,449.00183,512.1081,60.337406,121.69765,34.172207,101.060776,-26.461475,79.47032,-4.0630074,72.14547,296.399,73.46231,161.9709,236.52127,52.235714,29.57975,35.576283,32.71249,99.47987,150.9968,167.09702,133.57536,79.09276,53.18651,279.32715,167.79105,147.17691,25.402367,46.653576,73.0247,43.866386,59.550854,42.121292,64.25528,176.92245,0.0,22.099155,41.133156,28.379494,209.7946,104.81386,11.0706625,-2.0315309,45.84837,122.34651,185.51537,68.22896,132.49182
43,19.801836,22.984547,40.07222,42.100014,214.5326,229.78807,374.89166,417.92834,56.495228,154.47432,20.228882,51.562233,51.287506,77.73204,41.90378,13.732696,161.1426,55.40093,126.889725,234.3063,55.37684,52.866856,56.429142,48.0872,83.41298,130.10675,189.50636,90.68988,86.00624,66.61198,192.617,135.54346,126.41734,57.20439,62.593018,78.29068,34.27627,36.099705,55.89914,3.6529958,51.583252,-86.2014,0.0,76.1263,46.44134,163.32553,103.92345,68.83819,22.52443,57.7113,107.780266,153.707,71.83929,86.80862
44,37.249443,-3.7288845,-45.714947,-12.273891,-28.817669,-88.034294,-120.91183,-267.63647,0.24527995,42.190742,16.667484,34.979855,-75.63016,-7.7590847,83.97873,123.498795,96.24559,-39.93988,21.468489,-257.64032,-40.159874,-53.39727,-77.84911,-45.797302,-16.079643,-56.563015,-107.03645,11.896249,-67.03699,-58.443913,30.307034,-28.427458,-73.29704,-61.324066,14.446741,-35.430405,-34.32421,37.600513,-31.19083,-0.7604046,73.78167,21.646822,-11.481881,0.0,-101.09674,47.92292,-47.807312,-50.042873,-11.716843,-48.373184,-27.75711,1.6544673,-24.169266,-19.656254
45,86.05503,51.360733,1.013541,70.56879,787.5936,833.3533,1110.1079,1532.0974,343.8709,612.55865,166.11855,188.73383,155.60915,229.04565,180.01501,113.83891,755.2343,249.9617,434.64856,478.23764,148.84192,161.00552,71.99089,54.41909,143.64345,338.27692,417.89734,214.40662,8.714861,170.94131,684.46826,268.04498,316.84134,138.69447,146.21965,261.88702,4.9920874,110.679214,3.9323745,58.337513,493.45758,-254.24738,45.899906,78.469284,0.0,471.95428,228.29028,76.765945,51.89026,73.610275,316.1449,518.15497,241.22626,445.4842
